iter	RMSE
5715	0.06993448054
5716	0.06992904038
5717	0.0699284065
5718	0.06992234386
5719	0.06991783046
5720	0.06991390262
5721	0.06990913119
5722	0.06990700248
5723	0.06990652764
5724	0.06989951021
5725	0.06989084807
5726	0.06988474263
5727	0.06987977914
5728	0.06987927774
5729	0.0698739313
5730	0.06987102348
5731	0.06986696531
5732	0.06986117944
5733	0.0698565161
5734	0.06985196404
5735	0.06984418565
5736	0.06983605239
5737	0.06983281918
5738	0.06983231872
5739	0.06983096338
5740	0.06982422925
5741	0.0698202367
5742	0.06981370956
5743	0.06980550028
5744	0.06980050556
5745	0.06979672311
5746	0.0697940294
5747	0.06978932643
5748	0.06978672979
5749	0.06977896709
5750	0.06977025375
5751	0.06976595383
5752	0.06976547163
5753	0.0697589594
5754	0.06975840875
5755	0.06975112142
5756	0.06974650785
5757	0.06974595902
5758	0.06974080989
5759	0.06973252366
5760	0.0697282562
5761	0.06972040451
5762	0.06971891989
5763	0.06971253468
5764	0.06970653614
5765	0.0697017427
5766	0.0696961372
5767	0.06969302982
5768	0.06969253369
5769	0.06968978575
5770	0.06968599215
5771	0.06967886468
5772	0.06967487731
5773	0.06967438314
5774	0.06967391634
5775	0.0696704515
5776	0.06966574872
5777	0.0696626202
5778	0.06966033686
5779	0.06965936848
5780	0.06965442322
5781	0.0696499953
5782	0.06964394163
5783	0.06963522582
5784	0.0696308815
5785	0.06962585011
5786	0.06962085351
5787	0.06961620437
5788	0.06960827577
5789	0.06960450193
5790	0.0695960287
5791	0.06959065046
5792	0.06958410886
5793	0.06957811031
5794	0.06957761828
5795	0.06957198683
5796	0.06956564053
5797	0.06955627973
5798	0.06954904302
5799	0.06954560746
5800	0.06954004646
5801	0.06953364702
5802	0.06953315733
5803	0.06952547605
5804	0.06952144019
5805	0.06951592291
5806	0.06950846624
5807	0.06949918031
5808	0.06949224278
5809	0.06948664041
5810	0.06948107151
5811	0.06948058403
5812	0.06947635249
5813	0.06947586425
5814	0.06946966627
5815	0.06946411454
5816	0.0694586795
5817	0.06945324137
5818	0.06944672247
5819	0.0694427568
5820	0.06943562861
5821	0.06943290914
5822	0.06943242311
5823	0.06943196122
5824	0.06942626114
5825	0.06942016402
5826	0.06941968076
5827	0.06941914758
5828	0.06941868962
5829	0.06941821702
5830	0.06941773885
5831	0.06941138037
5832	0.06940644363
5833	0.0693986328
5834	0.06939206982
5835	0.06938831686
5836	0.06938027653
5837	0.06937390206
5838	0.06937342583
5839	0.06936886584
5840	0.06936278087
5841	0.069353602
5842	0.06934986129
5843	0.06934407269
5844	0.06934359804
5845	0.06934312495
5846	0.06933680291
5847	0.06933508543
5848	0.0693309453
5849	0.06933051261
5850	0.06933004397
5851	0.06932465949
5852	0.06932044899
5853	0.0693132374
5854	0.06931274975
5855	0.06931128566
5856	0.06930658974
5857	0.06930332895
5858	0.06929981782
5859	0.06929555913
5860	0.06928933225
5861	0.06928280524
5862	0.06927720866
5863	0.0692709197
5864	0.06926660519
5865	0.06926030852
5866	0.06925442809
5867	0.06924996063
5868	0.06924224706
5869	0.06923524156
5870	0.0692315277
5871	0.06922545703
5872	0.06922493755
5873	0.0692244937
5874	0.0692240288
5875	0.06922021124
5876	0.06921975559
5877	0.06921441691
5878	0.0692120756
5879	0.06920907282
5880	0.06920050598
5881	0.06919381493
5882	0.06918883165
5883	0.0691829407
5884	0.06917703812
5885	0.06917374828
5886	0.06917070864
5887	0.06916819918
5888	0.06916251006
5889	0.06915945468
5890	0.06915572615
5891	0.06915124598
5892	0.06914483986
5893	0.06913792954
5894	0.06913260802
5895	0.06913143061
5896	0.06912728904
5897	0.06912220202
5898	0.06911518503
5899	0.0691095407
5900	0.06910161375
5901	0.06909452645
5902	0.06908667909
5903	0.06908132769
5904	0.06907477573
5905	0.06906623043
5906	0.06905631969
5907	0.06904980711
5908	0.06904611864
5909	0.06904479424
5910	0.06903968464
5911	0.06903479898
5912	0.06902612786
5913	0.06902067856
5914	0.06901043723
5915	0.06900479846
5916	0.06900161599
5917	0.06899698626
5918	0.06899117371
5919	0.06899074837
5920	0.06898334793
5921	0.06898285914
5922	0.06897838706
5923	0.06897061222
5924	0.06897012375
5925	0.06896438427
5926	0.06895722049
5927	0.06895452585
5928	0.06894801291
5929	0.06894172172
5930	0.06893660225
5931	0.06893025536
5932	0.06892631824
5933	0.06892505991
5934	0.06891739866
5935	0.06890979552
5936	0.06890556403
5937	0.06889838808
5938	0.06889218298
5939	0.06888434265
5940	0.06887689825
5941	0.06887097734
5942	0.06886581715
5943	0.06885599602
5944	0.06885483195
5945	0.06885030685
5946	0.06884159943
5947	0.06883489018
5948	0.06882549672
5949	0.06882410662
5950	0.06882361992
5951	0.06881738159
5952	0.06881176506
5953	0.06880754124
5954	0.06880106567
5955	0.06879671799
5956	0.06879627026
5957	0.06879025483
5958	0.06878526621
5959	0.06878480328
5960	0.06877854115
5961	0.06877721322
5962	0.06876759838
5963	0.06876356171
5964	0.06875814989
5965	0.06875025982
5966	0.06874598603
5967	0.06874237224
5968	0.06874191802
5969	0.06873693815
5970	0.06873126266
5971	0.06872764138
5972	0.0687243897
5973	0.0687239367
5974	0.06871779035
5975	0.0687166384
5976	0.06871302921
5977	0.06871205575
5978	0.06871161324
5979	0.06871118233
5980	0.06870429705
5981	0.06870384761
5982	0.06869717126
5983	0.06868925274
5984	0.06868517795
5985	0.06867924039
5986	0.06867730344
5987	0.06866932448
5988	0.06866774241
5989	0.06866493837
5990	0.06865761808
5991	0.06865213239
5992	0.06864742781
5993	0.06864258403
5994	0.06863609389
5995	0.06863053874
5996	0.06862644582
5997	0.06862601708
5998	0.06862282995
5999	0.06861804176
